county,town,close_month,month_num,sales_all,n_lag,median_days_list_to_close,pct_listed_same_month,pct_listed_1mo_before,pct_listed_2mo_before,pct_listed_3mo_before,pct_listed_4mo_or_more_before,pct_fresh,pct_aged,thin
UNION,Cranford,Oct,10,61,31,48,0.0,48.4,29.0,22.6,0.0,48.4,51.6,
UNION,Cranford,Nov,11,67,31,55,3.2,32.3,45.2,16.1,3.2,35.5,64.5,
UNION,Cranford,Dec,12,59,31,58,3.2,16.1,48.4,19.4,12.9,19.4,80.6,
UNION,Fanwood,Jan,1,17,10,91,0.0,0.0,30.0,40.0,30.0,0.0,100.0,
UNION,Fanwood,Feb,2,14,7,80,0.0,14.3,42.9,42.9,0.0,14.3,85.7,yes
UNION,Fanwood,Mar,3,21,17,47,0.0,47.1,35.3,5.9,11.8,47.1,52.9,
UNION,Fanwood,Apr,4,24,21,54,0.0,38.1,38.1,19.0,4.8,38.1,61.9,
UNION,Fanwood,May,5,21,10,62,0.0,20.0,50.0,0.0,30.0,20.0,80.0,
UNION,Fanwood,Jun,6,28,21,67,0.0,9.5,52.4,23.8,14.3,9.5,90.5,
UNION,Fanwood,Jul,7,34,24,54,0.0,29.2,50.0,20.8,0.0,29.2,70.8,
UNION,Fanwood,Aug,8,32,20,62,0.0,30.0,35.0,30.0,5.0,30.0,70.0,
UNION,Fanwood,Sep,9,17,11,77,9.1,0.0,45.5,27.3,18.2,9.1,90.9,
UNION,Fanwood,Oct,10,29,17,54,0.0,52.9,23.5,17.6,5.9,52.9,47.1,
UNION,Fanwood,Nov,11,21,15,70,0.0,33.3,20.0,33.3,13.3,33.3,66.7,
UNION,Fanwood,Dec,12,15,8,62,0.0,0.0,87.5,0.0,12.5,0.0,100.0,yes
UNION,Garwood,Jan,1,10,6,74,0.0,0.0,50.0,50.0,0.0,0.0,100.0,yes
UNION,Garwood,Feb,2,14,8,64,12.5,37.5,0.0,12.5,37.5,50.0,50.0,yes
UNION,Garwood,Mar,3,11,5,58,0.0,20.0,40.0,40.0,0.0,20.0,80.0,yes
UNION,Garwood,Apr,4,12,7,63,0.0,28.6,42.9,14.3,14.3,28.6,71.4,yes
UNION,Garwood,May,5,18,8,60,25.0,12.5,25.0,25.0,12.5,37.5,62.5,yes
UNION,Garwood,Jun,6,21,14,64,0.0,7.1,57.1,35.7,0.0,7.1,92.9,
UNION,Garwood,Jul,7,19,10,92,0.0,20.0,30.0,0.0,50.0,20.0,80.0,
UNION,Garwood,Aug,8,22,9,62,0.0,0.0,66.7,11.1,22.2,0.0,100.0,yes
UNION,Garwood,Sep,9,14,10,54,0.0,30.0,50.0,10.0,10.0,30.0,70.0,
UNION,Garwood,Oct,10,7,6,80,0.0,16.7,50.0,33.3,0.0,16.7,83.3,yes
UNION,Garwood,Nov,11,15,8,56,0.0,25.0,62.5,0.0,12.5,25.0,75.0,yes
UNION,Garwood,Dec,12,17,6,69,0.0,0.0,66.7,33.3,0.0,0.0,100.0,yes
UNION,Mountainside,Jan,1,15,8,52,0.0,37.5,37.5,12.5,12.5,37.5,62.5,yes
UNION,Mountainside,Feb,2,19,8,86,0.0,0.0,50.0,12.5,37.5,0.0,100.0,yes
UNION,Mountainside,Mar,3,11,9,54,0.0,33.3,44.4,11.1,11.1,33.3,66.7,yes
UNION,Mountainside,Apr,4,17,9,65,0.0,11.1,55.6,22.2,11.1,11.1,88.9,yes
UNION,Mountainside,May,5,32,11,52,9.1,36.4,27.3,18.2,9.1,45.5,54.5,
UNION,Mountainside,Jun,6,37,26,66,0.0,26.9,38.5,19.2,15.4,26.9,73.1,
UNION,Mountainside,Jul,7,30,16,72,0.0,6.2,56.2,6.2,31.2,6.2,93.8,
UNION,Mountainside,Aug,8,36,21,60,0.0,23.8,42.9,14.3,19.0,23.8,76.2,
UNION,Mountainside,Sep,9,23,10,64,0.0,10.0,60.0,30.0,0.0,10.0,90.0,
UNION,Mountainside,Oct,10,24,18,70,0.0,22.2,38.9,16.7,22.2,22.2,77.8,
UNION,Mountainside,Nov,11,24,15,57,0.0,20.0,60.0,13.3,6.7,20.0,80.0,
UNION,Mountainside,Dec,12,23,10,65,0.0,0.0,70.0,30.0,0.0,0.0,100.0,
UNION,New Providence,Jan,1,36,21,69,0.0,14.3,52.4,14.3,19.0,14.3,85.7,
UNION,New Providence,Feb,2,15,9,45,0.0,55.6,33.3,0.0,11.1,55.6,44.4,yes
UNION,New Providence,Mar,3,33,18,54,0.0,27.8,44.4,5.6,22.2,27.8,72.2,
UNION,New Providence,Apr,4,27,14,56,0.0,28.6,57.1,14.3,0.0,28.6,71.4,
UNION,New Providence,May,5,38,25,54,0.0,28.0,52.0,8.0,12.0,28.0,72.0,
UNION,New Providence,Jun,6,62,47,54,2.1,23.4,57.4,12.8,4.3,25.5,74.5,
UNION,New Providence,Jul,7,59,36,56,2.8,19.4,58.3,11.1,8.3,22.2,77.8,
UNION,New Providence,Aug,8,45,33,52,0.0,30.3,42.4,24.2,3.0,30.3,69.7,
UNION,New Providence,Sep,9,35,22,56,4.5,18.2,45.5,27.3,4.5,22.7,77.3,
UNION,New Providence,Oct,10,40,26,52,0.0,26.9,46.2,23.1,3.8,26.9,73.1,
UNION,New Providence,Nov,11,39,21,60,0.0,14.3,61.9,14.3,9.5,14.3,85.7,
UNION,New Providence,Dec,12,34,20,56,5.0,30.0,45.0,15.0,5.0,35.0,65.0,
UNION,Scotch Plains,Jan,1,60,30,72,6.7,13.3,36.7,33.3,10.0,20.0,80.0,
UNION,Scotch Plains,Feb,2,50,27,82,3.7,37.0,7.4,29.6,22.2,40.7,59.3,
UNION,Scotch Plains,Mar,3,52,32,56,0.0,21.9,50.0,12.5,15.6,21.9,78.1,
UNION,Scotch Plains,Apr,4,58,29,58,0.0,20.7,48.3,24.1,6.9,20.7,79.3,
UNION,Scotch Plains,May,5,83,46,52,0.0,28.3,50.0,15.2,6.5,28.3,71.7,
UNION,Scotch Plains,Jun,6,81,57,65,1.8,22.8,38.6,24.6,12.3,24.6,75.4,
UNION,Scotch Plains,Jul,7,119,73,63,1.4,24.7,43.8,26.0,4.1,26.0,74.0,
UNION,Scotch Plains,Aug,8,95,64,58,3.1,21.9,50.0,12.5,12.5,25.0,75.0,
UNION,Scotch Plains,Sep,9,53,29,66,0.0,20.7,31.0,31.0,17.2,20.7,79.3,
UNION,Scotch Plains,Oct,10,54,25,65,0.0,36.0,24.0,24.0,16.0,36.0,64.0,
UNION,Scotch Plains,Nov,11,69,42,50,0.0,35.7,42.9,14.3,7.1,35.7,64.3,
UNION,Scotch Plains,Dec,12,74,31,61,0.0,22.6,48.4,19.4,9.7,22.6,77.4,
UNION,Springfield,Jan,1,34,13,86,0.0,7.7,46.2,30.8,15.4,7.7,92.3,
UNION,Springfield,Feb,2,34,14,75,0.0,35.7,14.3,28.6,21.4,35.7,64.3,
UNION,Springfield,Mar,3,36,22,60,0.0,27.3,36.4,18.2,18.2,27.3,72.7,
UNION,Springfield,Apr,4,34,14,50,0.0,21.4,42.9,21.4,14.3,21.4,78.6,
UNION,Springfield,May,5,62,24,55,0.0,25.0,70.8,4.2,0.0,25.0,75.0,
UNION,Springfield,Jun,6,73,41,55,4.9,24.4,56.1,14.6,0.0,29.3,70.7,
UNION,Springfield,Jul,7,80,40,62,0.0,12.5,52.5,30.0,5.0,12.5,87.5,
UNION,Springfield,Aug,8,82,50,66,2.0,18.0,36.0,32.0,12.0,20.0,80.0,
UNION,Springfield,Sep,9,53,33,68,0.0,18.2,42.4,30.3,9.1,18.2,81.8,
UNION,Springfield,Oct,10,50,30,69,3.3,26.7,36.7,26.7,6.7,30.0,70.0,
UNION,Springfield,Nov,11,45,25,64,0.0,20.0,56.0,12.0,12.0,20.0,80.0,
UNION,Springfield,Dec,12,56,26,64,0.0,19.2,53.8,15.4,11.5,19.2,80.8,
UNION,Summit,Jan,1,48,24,64,12.5,8.3,50.0,25.0,4.2,20.8,79.2,
UNION,Summit,Feb,2,27,21,63,4.8,14.3,42.9,9.5,28.6,19.0,81.0,
UNION,Summit,Mar,3,49,25,54,0.0,20.0,64.0,8.0,8.0,20.0,80.0,
UNION,Summit,Apr,4,65,38,50,10.5,23.7,50.0,13.2,2.6,34.2,65.8,
UNION,Summit,May,5,82,43,53,4.7,27.9,41.9,18.6,7.0,32.6,67.4,
UNION,Summit,Jun,6,106,79,57,6.3,21.5,46.8,12.7,12.7,27.8,72.2,
UNION,Summit,Jul,7,129,76,62,3.9,19.7,38.2,26.3,11.8,23.7,76.3,
UNION,Summit,Aug,8,118,80,62,1.2,13.8,46.2,22.5,16.2,15.0,85.0,
UNION,Summit,Sep,9,78,45,70,4.4,11.1,37.8,20.0,26.7,15.6,84.4,
UNION,Summit,Oct,10,69,37,60,2.7,40.5,18.9,13.5,24.3,43.2,56.8,
UNION,Summit,Nov,11,55,40,61,2.5,22.5,47.5,15.0,12.5,25.0,75.0,
UNION,Summit,Dec,12,74,40,51,5.0,17.5,57.5,17.5,2.5,22.5,77.5,
UNION,Westfield,Jan,1,71,37,73,0.0,8.1,54.1,18.9,18.9,8.1,91.9,
UNION,Westfield,Feb,2,52,32,68,9.4,31.2,12.5,21.9,25.0,40.6,59.4,
UNION,Westfield,Mar,3,90,52,44,5.8,42.3,34.6,1.9,15.4,48.1,51.9,
UNION,Westfield,Apr,4,100,71,49,1.4,39.4,42.3,11.3,5.6,40.8,59.2,
UNION,Westfield,May,5,118,62,53,4.8,30.6,35.5,17.7,11.3,35.5,64.5,
UNION,Westfield,Jun,6,134,96,58,1.0,20.8,59.4,10.4,8.3,21.9,78.1,
UNION,Westfield,Jul,7,187,123,63,1.6,22.0,39.8,26.8,9.8,23.6,76.4,
UNION,Westfield,Aug,8,149,88,58,1.1,22.7,52.3,18.2,5.7,23.9,76.1,
UNION,Westfield,Sep,9,114,65,56,4.6,24.6,43.1,12.3,15.4,29.2,70.8,
UNION,Westfield,Oct,10,96,51,53,2.0,35.3,37.3,9.8,15.7,37.3,62.7,
UNION,Westfield,Nov,11,82,40,61,2.5,25.0,50.0,15.0,7.5,27.5,72.5,
UNION,Westfield,Dec,12,92,40,67,2.5,12.5,45.0,30.0,10.0,15.0,85.0,
